116351,36571
105304,58660
13121,32653
30202,75902
111691,8927
5212,52176
27189,76045
72766,44986
112551,52135
95896,42912
35689,55441
19034,46218
12459,45651
91236,15268
90509,75237
94430,111446
1327,128127
18408,40932
26329,32837
43410,76086
22083,27791
91620,51088
13021,73257
10534,66822
76687,81195
107144,97876
50657,69561
5874,39178
22955,82427
31716,512
80061,31605
56606,64842
89023,26743
107528,3252
60281,51701
51946,37198
35291,27975
32100,36332
2573,29625
21782,121786
38863,34591
71952,42008
59193,30673
42538,21450
12507,38795
95420,35524
39525,21593
46158,21210
26791,48579
118024,40028
49833,8069
66914,51318
24843,114787
15220,70136
85597,19613
106766,56994
25703,27551
108616,24280
72401,30857
55746,21634
46459,57659
82260,28484
3661,50653
29278,55014
38039,103543
9432,54148
63041,8253
77410,88094
58795,3207
4772,26504
49733,48673
68942,10390
113399,56611
98168,111092
84657,81569
42586,14594
59667,57843
44436,112324
116773,7021
18830,11382
2175,2159
17968,15260
96993,27117
88658,12614
72003,3391
41436,8776
36573,41633
58494,97202
72863,46599
108664,17424
95905,6089
79250,127310
70915,112807
5860,47532
76237,127453
82870,127070
85199,122591
105664,44320
86545,113929
103626,26734
58843,126795
51932,45552
122309,125473
19918,32410
62415,2967
21768,130140
109113,6273
66090,120270
83171,33075
118972,3900
40373,26069
65990,30430
74751,78959
46144,29564
97041,20261
112162,118290
95507,109067
41484,1920
86445,24089
31166,87374
26551,32027
8608,123100
19505,25137
79298,120454
96379,33259
32076,116616
48909,117625
55542,117242
38887,108019
54680,121120
10145,2533
1810,118474
108715,109251
75436,20784
73285,17049
92494,109210
109575,22015
96304,21716
9057,111949
115962,102726
104915,124815
42572,22948
112949,102869
15006,107230
76223,5363
18816,19736
21393,57497
35762,6894
71563,108163
88644,20968
35461,100889
56630,7826
75135,114779
58480,105556
19553,18281
102802,95686
95891,14443
53820,77912
77085,1485
102702,5846
87471,60327
104552,103576
31889,94273
25314,93706
86531,122283
78196,107780
120445,36097
67878,62790
36559,49987
45320,98516
56217,553
116010,95870
109099,14627
66076,128624
85621,93041
92254,92658
48895,125979
91392,96536
46857,108393
38522,93890
118723,127211
112148,126644
109997,122909
5646,84626
122295,3383
31152,95728
45769,87365
26402,114734
95939,7587
79284,128808
26101,78285
51718,82646
112935,111223
55528,125596
58105,32913
72474,112754
108275,83579
1796,126828
72173,76305
93342,113686
111847,90195
92480,117564
56265,124141
37650,39254
9043,120303
90532,53328
9221,112089
15854,111706
623,35743
14992,115584
19529,98565
62026,69122
21379,65851
112196,119788
33597,11513
101878,74798
73271,25403
103728,42084
92929,106413
50858,39438
19539,26635
102788,104040
122333,68457
2694,104666
85607,101395
4544,71952
83569,83809
75234,69306
8219,58811
25300,102060
44845,66477
42358,60042
84519,80367
67864,71144
79769,99373
63114,90150
9091,113447
115996,104224
35437,50729
88430,58062
75159,57763
92240,101012
92105,44921
109186,88170
21427,58995
38508,102244
57101,117189
28190,57254
22287,102203
5632,92980
43905,128433
74362,14670
45755,95719
972,65336
45933,87505
28574,93074
34623,47751
51704,91000
56241,73981
74746,50490
58091,41267
47044,63356
70309,117373
92902,88014
109983,819
16880,17500
6081,81829
39170,89246
54291,56831
37636,47608
35485,43873
15414,86034
122319,76811
41256,47368
120281,59225
85242,87266
44931,34227
62012,77476
81557,41893
55078,41410
121231,55783
101864,83152
116481,74789
75834,71518
67499,57015
50844,47792
69437,62737
101150,39430
111871,33179
2680,113020
5257,20337
100210,101386
58139,34411
75220,77660
93813,92605
16502,107062
58999,77619
42344,68396
102313,72001
65386,27886
79755,107727
37684,40752
82645,62921
62574,105082
71335,23167
88416,66416
92953,49397
111458,25906
92091,53275
83756,38772
107021,92789
27750,31582
44831,74831
53592,123360
40081,93837
75882,64662
91003,32247
74348,23024
72197,19289
52126,61450
35471,52227
77968,22784
52417,39385
121954,62682
81643,9643
98724,52892
118269,17309
91790,16826
31671,67791
15016,58568
51329,18357
112546,46934
104211,32431
84844,59800
106149,38153
14302,14846
44007,13339
61088,56588
41969,126197
35058,44954
94851,9827
107260,14004
28661,36173
53214,82478
117407,21187
100752,11964
15465,47417
121082,8046
116467,83143
74396,16168
119357,38337
99286,80498
108047,129027
50640,12956
6105,24813
21898,37914
5243,28691
120468,14188
20173,68205
64462,6998
81543,50247
87592,4924
76793,69253
85218,37106
4155,7663
111060,128884
106197,31297
88838,36866
72183,27643
10104,2944
43441,52601
109594,66974
118355,115503
11876,28308
106581,67117
79430,21118
68383,43207
51728,33984
42353,31573
25698,22350
14651,44439
97900,121844
118869,19521
122790,55730
80719,119199
97800,32004
54689,107565
71770,20370
26987,120431
20412,119864
19685,49389
89926,57894
30559,127047
62976,88948
3777,97225
34234,113906
51315,26711
111108,122028
8517,19705
12438,55914
21199,104443
87352,118816
16113,42773
58610,13330
41955,4107
33620,120048
32893,49573
101174,112858
118255,25663
744,110784
89513,50621
121930,12522
40867,113523
21500,10448
118917,12665
1990,12282
106183,39651
46816,108804
80153,28017
22746,42390
53203,59071
67572,8468
41429,10685
11566,1278
105095,18623
88440,9400
79065,6989
59698,34358
51363,19855
11052,97260
32021,125381
35942,31146
117431,94615
10952,7420
91401,82981
105770,32378
63699,95847
57124,95280
56397,24805
24774,1462
67271,102463
99688,64364
40489,72641
70946,89322
88027,2127
24260,97444
42517,31713
49150,31330
57911,79859
121352,380
52825,18189
95322,119190
78667,109967
70332,95464
66893,61581
14326,88274
28695,37671
37456,86200
2665,26037
35082,118382
74867,125531
58212,116308
32069,118525
57686,122886
41031,113663
83528,84220
15001,102029
59458,17806
87203,71079
104284,114328
78141,116545
48278,107138
18247,124483
1592,115260
115777,112849
96410,9774
88075,125715
69460,40828
68733,100797
72654,6562
30583,70031
1976,20636
1841,94989
18922,7794
51339,100139
69844,76648
93109,221
61486,107322
54911,106755
10128,76372
98897,16209
107658,64738
1179,107987
34268,115404
55573,93757
85862,6746
64535,88895
10512,112192
89537,124049
8474,94606
115379,85383
80340,113424
101645,91777
48326,100282
65407,13087
50176,67568
88449,103021
71794,93798
111579,100947
70932,97676
68781,93941
94398,98302
77743,89079
74552,97436
100785,48569
115154,128410
355,46495
95308,127544
114853,91961
84990,82554
76655,68051
14312,96628
47913,93009
31258,83786
75715,130007
60484,54044
102733,112805
109366,112422
67295,45447
57672,796
38553,70405
55634,113654
88051,75555
106556,52064
25245,110825
98198,82738
88911,118763
1152,89588
12049,122069
20810,40154
37891,83403
70980,90820
92285,69173
119862,18754
101247,64311
47224,87608
2689,99465
66882,38174
47515,65543
117052,88840
14797,67193
85038,75698
102119,118947
86888,42984
1601,78437
105794,105806
24731,76363
107644,73092
105493,69357
7550,73718
114455,64495
9400,41004
11225,60577
28306,103826
37067,21911
8460,102960
28005,67377
121702,57970
113367,43467
48312,108636
84625,68425
67970,59202
10563,73575
97196,29460
15885,88221
22518,87838
101295,57455
94384,106656
75265,45821
92346,89070
1203,50971
16996,64072
61957,86241
8638,94746
2063,94179
59560,33156
48761,97485
57522,15570
71891,95411
107692,66236
27133,12741
54710,92766
92271,77527
83936,63024
39401,74881
100882,50182
38539,78759
30204,64256
51509,42609
121750,51114
15271,94363
40,18400
35601,90445
18946,81222
37451,57731
20796,48508
18645,44773
44262,49134
105479,77711
117888,81888
47937,35993
65018,79242
49787,3279
66868,46528
62005,79385
34854,33386
101679,93275
85024,84052
121337,43841
30194,5742
1587,86791
29332,9620
52597,63637
80926,31406
114015,38823
7536,82072
111977,21237
54570,35610
11211,68931
53708,39488
98669,61657
43390,124942
14783,75547
96272,8572
85473,72901
91522,27578
84611,76779
117028,38680
63845,118601
67766,24366
27119,21095
120648,38440
97809,18449
14034,25598
75251,54175
17844,68548
88221,18025
56598,125126
27991,75731
108528,59284
72313,65861
55658,56638
74163,33147
57508,23924
74341,24933
80974,24550
40327,21279
31040,57304
84649,11409
101730,54658
86499,109139
100868,58536
98717,54801
68854,45394
14831,68691
121736,59468
34489,19257
66906,111602
35587,98799
66044,115480
89309,39053
114926,43414
27167,14239
44248,57488
46825,95249
91282,11026
47923,44347
90420,14904
11821,37073
80102,100358
51495,50963
9424,114432
119473,84909
4674,2994
121323,52195
30180,14096
100557,94017
104478,130226
63831,126955
33800,13856
8249,30457
50746,1014
111963,29591
54556,43964
122221,30033
93310,100542
61991,87739
43376,2852
7161,9429
114066,206
110875,8563
91508,35932
111053,349
93694,5918
74327,33287
67752,32720
121361,117269
114450,36026
123211,84555
14020,33952
11869,30217
105566,20810
73239,12259
56584,3036
71201,125117
100906,123610
93995,42367
102756,90896
2461,14469
105950,56630
63879,120099
80960,32904
83537,70665
101290,28986
84635,19763
3572,120764
48533,12489
71126,113574
88207,26379
43424,126440
32625,60325
17394,114806
34475,27611
66892,119956
10997,106025
117198,111594
100543,102371
89496,124460
44961,5873
63466,112826
74187,106575
91268,19380
57069,104045
81622,19906
98703,63155
80088,108712
43873,115289
105090,13422
43011,119167
26356,109944
98693,4641
4134,17926
87383,95331
104464,8136
34513,92685
27602,11442
33651,96563
50732,9368
21205,2661
118286,2178
109951,118119
93296,108896
56129,35557
113626,104978
7147,17783
15908,66312
60869,88481
40798,198
100591,95515
117672,8320
68465,111549
14442,4402
121347,125623
40284,96180
85245,118349
107838,88990
122207,38387
80136,101856
69337,35741
54106,90222
120259,104595
100892,1520
47709,81441
30350,87010
10983,114379
2648,99876
81673,111733
100178,88242
9035,50143
23404,129984
93781,79461
118334,125766
9895,93351
116800,84128
80585,90705
15530,25430
79723,94583
63068,85360
11845,110501
40846,123786
535,70747
17616,113996
71225,68101
61602,23450
70363,71979
87444,115228
57917,108521
31438,108038
23103,93535
3736,120904
114537,109569
26778,80394
43859,123643
52620,41728
94869,100489
77510,106058
13743,70931
49808,118924
81185,92917
51154,110262
34499,101039
98692,39748
95253,5865
42686,32558
57055,112399
116848,77272
4185,109753
90818,65638
30699,116603
14044,107380
84421,56857
64350,99018
47695,89795
39360,75292
94393,93101
13330,63658
43035,62151
60116,105400
84805,92677
53182,69334
46607,68767
29952,59544
90593,108665
73938,99442
116435,69999
99780,60776
24565,91869
77558,99202
58943,14315
76024,57564
81233,86061
98314,129310
107075,47395
596,90644
48941,121737
68150,83454
59815,68951
40448,96320
105561,122785
63490,55810
80571,99059
86620,53736
85893,113705
114222,81474
69439,51091
62864,50524
117897,68333
87866,85678
71211,76455
9132,51756
8405,111725
76686,44566
93767,87815
30000,52688
118769,122969
22954,45798
67411,92019
50756,82796
97141,38225
101062,74434
84407,65211
76072,50708
7545,68517
121818,104542
79747,37567
96828,80816
121517,68093
40822,73626
83319,44183
66664,34960
3745,84081
110650,74858
29587,45415
62004,7316
58565,103877
65198,103494
95655,120175
110024,69572
117945,61477
11466,104726
20227,22811
86380,37184
104637,101897
104862,58870
93815,80959
75200,126516
18713,98201
100202,31226
114571,111067
123332,29152
20741,57273
24662,93482
106151,26507
99576,25940
31049,43749
22714,29246
3347,56615
45844,27172
45117,87141
113398,19982
6919,63231
88408,126700
31921,98385
10594,50090
104123,67435
87468,58212
10293,13641
14214,49850
121119,40627
88792,32076
41545,80525
34970,79958
116459,12983
87852,94032
34669,43509
77534,49042
120031,19599
100664,46968
40457,59497
23802,50274
66299,20831
96004,19324
95277,79293
46,47062
6095,1739
101048,82788
31097,36893
48178,80142
78635,96823
96388,55144
17789,77313
36998,39030
6967,56375
66224,9288
55425,73617
13354,6642
27723,86483
12492,10520
57453,32689
61374,68898
19303,1923
112296,7308
67761,19165
56714,41254
40059,32031
58564,8540
81829,62557
26550,125842
43631,38647
79432,9472
87617,78545
47306,25506
38971,11003
100188,39580
44293,25649
72622,123862
55967,114639
122792,44084
78257,55941
71682,55374
29611,118843
22700,37600
90365,23669
114246,24458
30471,31607
113384,28336
77169,34913
60514,25690
103011,126691
108724,692
8429,54709
34046,59070
42807,107599
14200,58204
67809,12309
84890,55558
63563,7263
9540,30560
54501,52729
73710,14446
43679,31791
102936,115148
113833,17185
47354,18650
64435,61899
49204,116380
94165,8105
98086,44314
6943,6215
25448,113168
101761,31173
93426,16670
76771,7447
95276,114400
44053,9097
63262,101258
80343,14063
113432,21480
100673,10145
84018,922
75683,116863
13340,14996
81005,1065
109334,99278
89967,126647
35944,19500
113009,86137
6530,129386
66323,94259
56700,49608
3517,129529
24686,36466
88879,105619
26536,3752
113881,10329
97226,1106
87939,37131
21876,106552
45141,30125
70758,34486
79519,83015
72608,1772
2657,86321
17026,35718
76283,119075
46252,5976
91213,28145
110422,120306
53015,4235
16088,90564
24273,29193
84066,124510
101147,37315
85916,91796
56389,85089
11238,19730
19663,118027
59448,125176
14913,6589
6578,122530
89491,119259
8428,89816
78053,21105
99974,76674
90351,32023
48280,95492
13825,116005
120730,106782
66707,130079
47340,27004
117717,106925
22486,74694
80991,9419
72656,125360
26161,61553
43242,104802
76331,112219
93412,25024
40229,104945
61398,11882
79903,118835
63248,109612
27033,116189
7666,13114
100659,18499
58588,81968
103549,104137
107470,9902
92239,64383
109320,107632
36657,98329
53738,11134
112995,94491
82964,111836
4365,3561
23574,95722
44039,17451
71784,70724
60985,4609
18914,68078
113867,18683
122628,67212
90389,97097
69646,93742
56375,93443
96160,100592
51625,112449
43290,97946
2643,94675
42428,101824
12901,95117
10414,88682
3503,7439
84992,70908
50537,91421
33882,82198
122403,110239
105748,101016
52565,50493
56486,86702
117703,115279
109368,100776
62873,36969
77242,116810
113043,87635
6564,440
76941,80361
119806,85894
116615,94251
99960,85028
61033,128197
44378,118974
13811,124359
95300,57384
16701,79553
20622,115762
5391,39799
22472,83048
73369,73745
66794,73178
26147,69907
119676,87252
38365,15569
109358,42262
99735,128055
108496,46140
97697,110469
55626,43494
27019,124543
5692,76248
3541,72513
31870,40282
90375,105451
9312,76008
110033,56017
80002,73362
36643,106683
30068,106116
49613,70533
68822,32250
40215,113299
72632,75200
87249,66837
67882,94206
35555,85655
18900,76432
89277,25909
69206,68070
52551,58847
97008,105068
99585,12385
89962,98178
26195,63051
43276,106300
113653,55777
110830,99110
29767,69667
32096,65188
97745,103613
33442,56526
50523,99775
8452,32800
50701,91561
33342,97130
42103,15215
56472,95056
110081,49161
79514,54546
62859,45323
51812,67412
75077,121429
119366,60222
12887,103471
21648,21556
10849,85885
46650,56710
61019,6107
42404,51664
40253,47929
20182,90090
3527,80867
46024,51424
23185,31433
92722,54730
73355,82099
66780,81532
86325,45949
59846,45466
76927,88715
109344,50616
19385,46997
80602,75574
72267,61071
55612,51848
2429,1325
105918,43486
89263,34263
31856,48636
10025,24393
3114,73594
62907,38467
79988,81716
24093,67785
23982,74526
85463,49827
68808,40604
32593,47181
70154,31942
87235,75191
42452,44808
87413,66977
70054,72546
76103,27223
93184,70472
23233,24577
116226,29962
99571,20739
88524,42828
9925,64997
32518,35638
49599,78887
58360,127416
47561,61301
102346,36870
119427,80119
79116,27080
76965,23345
56894,65506
40239,56283
104432,125436
59897,6849
3162,66738
110067,57515
103492,56948
123037,21365
96558,20882
113639,64131
19784,62624
56097,22413
117314,50990
108979,36487
92324,27264
36429,13333
19070,18902
51487,111247
65856,60644
46737,130253
39826,49010
99619,13883
116700,57132
111301,78029
79678,54686
122175,25243
105520,16020
20233,51473
5002,105954
19371,55351
79164,20224
565,42393
43414,123862
52175,41947
118328,56320
47089,110721
89586,81278
72931,72055
64596,57552
63869,117521
8590,50362
25671,93611
31720,48288
120489,118569
56722,83442
71843,51027
55188,41804
26333,80613
32966,80230
13599,107599
77792,46308
111129,95965
53722,110338
62483,28423
76852,108264
50709,110481
20846,101074
12511,86571
119416,77348
110041,74937
93386,65714
82339,87803
42028,34764
41301,94733
66918,99094
24847,32119
41928,75368
122377,20485
13186,100326
72979,65199
88100,32784
87373,92753
34054,101258
98247,39967
108968,33716
71465,10145
101922,26826
97307,101923
55236,34948
54509,94917
80126,99278
88887,17363
28768,68328
83801,86137
2738,56694
109643,47471
101308,32968
97869,129529
45302,25778
59671,105619
68432,23704
33641,93985
66058,55886
108555,26443
89188,53812
63045,56029
69678,55646
50311,83015
114504,21724
24281,71381
90434,85754
118179,8583
11700,51832
87421,85897
57558,76490
49223,61987
32568,52764
23193,50353
3826,77722
119051,63219
78740,10180
99709,38301
103630,74510
61559,7535
78640,50784
32817,32493
49898,75742
7827,8767
1252,8200
525,68169
70766,76674
11399,15383
41104,13876
108177,116005
15074,2242
32155,45491
91948,10364
110205,75077
116838,74694
2039,123223
65480,43744
120513,61553
39450,32110
22795,22887
11748,44976
11021,104945
79302,37786
96383,81035
105144,129564
70353,69401
102770,31302
18995,38451
2340,29228
99757,31445
1814,35806
87023,58431
105528,34940
60993,46797
874,97762
31331,114443
2724,65048
22269,29465
115966,20058
85935,37403
45288,34132
57193,62361
40538,53138
32203,38635
91460,121992
12861,13717
16782,49926
98271,113395
69664,64000
69529,7909
86610,51158
119027,13059
115836,21416
34525,80177
5614,20242
45399,27391
32128,27092
21329,91421
51786,108102
68867,20907
101956,28324
23357,50493
29990,50110
8663,1815
78200,25112
33665,36969
76162,7526
56795,34895
24468,26344
45773,4697
116014,13202
9535,56451
117864,110932
32577,15941
13210,43310
55707,13867
15060,10596
12909,6861
38526,11222
21871,1999
18680,10356
23217,123781
59282,41330
68043,89859
39436,40464
58981,4881
29118,125918
122647,12819
79288,46140
93905,37777
77250,28554
19843,42927
4612,97408
46861,25725
53494,25342
11423,88811
1800,44160
106241,113769
123322,26574
32179,118919
47972,1576
71237,55593
39614,32250
33039,31683
68840,2508
79737,34989
88498,83518
102867,32915
15108,3740
36413,112537
63990,62118
45375,107675
114912,528
70377,12385
112874,113386
115203,108907
61180,1760
82485,110557
29166,119062
46247,31867
31016,86348
66577,27949
49922,18726
92419,119727
51772,116456
49621,112721
75238,117082
58583,107859
55392,116216
78913,103941
95994,16746
104755,65275
76148,15880
92981,16889
65830,101334
54783,123423
116000,21556
28753,111789
12098,102566
56555,18343
38612,109416
83573,1141
90206,758
21431,106771
38512,19576
19393,89185
36474,1990
23203,1691
84684,107436
6085,129605
76326,7666
69751,7099
3688,76520
116449,10405
122498,95526
115587,14283
51820,109600
73125,87953
100702,37534
36399,120891
28064,106388
107089,118245
45010,93546
106227,122123
97892,107620
119197,85973
65878,94478
58967,13235
65016,98356
103289,3365
86634,124586
105139,101095
88484,91872
105317,92881
111950,92498
49607,121075
111088,96376
115625,79357
9146,122606
95779,78491
112860,121740
6133,122749
99830,113342
45807,6195
29152,127416
65465,87205
48810,77982
66563,36303
75324,84832
120285,107001
22342,111362
58143,82187
75224,125436
56105,64601
122258,78974
78899,112295
121396,82852
42797,105021
89382,69710
82471,118911
40400,51936
26889,22413
35650,70942
28739,120143
61156,82044
7973,31521
11894,67730
73111,96307
64776,81804
39225,98405
81722,68962
19379,97539
85532,111912
32349,61389
102590,69894
92967,25243
52656,102648
16441,109225
123346,100002
18291,76511
122484,103880
18469,68297
25102,67914
105303,101235
98728,100668
28777,54773
45858,98022
30627,22059
44996,101900
42845,98165
12982,88758
82519,112055
65864,102832
102177,62621
8322,61114
103275,11719
10172,28400
33437,82417
59054,86778
94855,57603
111936,100852
92817,40017
32698,90982
115611,87711
34548,58268
79509,80437
24230,13278
119183,94327
74400,63944
63601,128273
72362,46358
65451,95559
97868,57460
41973,43529
24614,49098
7959,39875
98776,93812
75937,73821
72746,82178
56091,72955
122244,87328
66349,73397
37438,13462
6119,659
111064,46216
53153,84641
36498,75418
52291,88519
35636,79296
55181,43713
35110,85874
18455,76651
11880,76084
65489,30189
36882,111238
64627,34067
81708,77316
79557,73581
25702,70126
119231,87471
102576,78248
12617,74629
122906,74330
16427,117579
46884,3816
70149,57833
50078,99994
8007,33019
25088,76268
24953,20177
45418,72350
28763,63127
71260,33684
116221,55853
15254,26494
32335,69743
111112,39360
100313,103689
85082,27726
102163,70975
8308,69468
78685,18945
61326,24514
41959,51883
33624,37380
112649,49237
109458,57594
92803,48371
32684,99336
103061,48813
25750,63270
42831,106519
24216,21632
111561,28209
46506,93378
89003,63935
72348,54712
91893,19129
71822,61290
31511,8251
48592,51500
102201,5605
92578,91398
101339,9483
118420,52732
88893,46025
62414,45542
54079,31039
37424,21816
257,78921
57754,17898
74835,61147
83596,109676
2285,37993
86790,75410
44719,8435
59088,88276
12593,24469
82130,47766
65475,38543
107972,9100
26661,67861
51966,1910
66335,81751
24264,14776
13465,79105
121794,3142
61675,54107
45020,44884
115397,124805
95326,36522
78671,27299
70336,12796
25801,24653
44306,1162
74011,130099
91092,42904
37909,122825
62462,38686
77583,6271
60928,127492
24713,3625
83218,68794
23851,7503
7196,128724
79533,23421
108534,36706
68223,114111
85304,26916
112209,23565
5730,66814
14491,115343
31572,28148
79917,59241
99126,20958
90791,6455
71424,33824
36969,54337
94466,123758
111547,36563
117596,121684
116869,51209
21638,18978
78719,20443
95800,63692
3617,37685
118842,23182
102187,13959
40108,119704
39381,49229
107662,112514
103047,57167
60976,120636
26185,60473
34946,109002
98387,29523
81732,20300
4557,106173
8478,11938
115383,2715
107048,118656
16825,37869
78306,13170
110723,105515
4244,18320
28933,5597
99174,14102
114295,112131
97640,102908
13025,53433
119930,44210
60563,113363
43908,104140
89541,41381
21686,12122
104935,89527
17440,7076
25361,129425
42442,42230
51203,90759
68284,3564
113917,71249
12278,126818
1231,18463
108136,9240
49689,35705
7618,99174
24699,11979
30748,97100
30021,26625
55638,30986
13567,94455
30648,7260
62025,111697
31994,129042
12627,25967
76820,95120
76093,24645
20814,87930
37895,735
97688,96052
62897,35889
68946,121010
11539,4939
118444,126160
41269,81589
45190,117798
28535,108575
20200,94072
72521,18029
65946,17462
23875,80931
40956,124180
65645,111457
34022,88114
27447,87547
8080,114916
71433,127445
54778,118222
97275,88779
6132,50680
2693,16797
9326,16414
37071,69687
54152,112936
62073,104841
79154,17646
87915,66175
27796,117140
27069,46665
46278,8382
37943,124323
121192,71284
86401,11121
44330,74590
58699,23987
67460,72516
66733,2041
92350,6402
50279,69871
121576,107104
98737,87113
87690,109202
71035,99979
67844,108336
112805,61
57526,63346
74607,106595
10840,71468
96897,47897
78282,93454
48251,110799
31596,101576
77981,57005
81902,93214
65247,83991
30208,112032
109233,123889
102658,123322
60587,56347
31980,6952
121341,91617
21662,92406
61447,99555
20800,96284
108145,102861
91490,93638
10427,64195
118004,100488
39405,122657
46038,122274
73783,45103
45176,126152
98785,80257
115866,123506
20051,46335
40516,98508
85477,120677
82990,114242
74655,99739
10352,52652
123113,116981
78330,86598
95411,129847
80180,53884
1581,76053
5502,112262
86991,45287
56424,50672
9177,99121
842,84618
107747,75395
104556,83752
25957,105921
94238,38762
111319,82011
20848,89428
10049,23313
114994,68870
84963,86215
44316,82944
111981,69013
118614,68630
101959,59407
66920,87448
22385,99305
15810,98738
97299,31763
87676,117556
34493,67033
55662,104414
98159,74971
57512,71700
21297,78277
4642,69054
44427,76203
31156,75904
76117,98073
101734,102434
110495,20519
81888,101568
11937,55673
29018,98922
56763,21751
77228,73924
122189,96093
17838,57810
111367,75155
47064,28068
55249,97141
115042,62014
8563,105263
116892,29300
38293,51469
42214,87678
74631,49579
93136,26088
45889,74537
37554,60034
20899,50811
39404,27320
109029,89053
7390,14178
21759,94019
57560,64844
68457,97325
28146,44286
19811,29783
78316,94952
25133,44429
53462,12198
34095,39567
103632,62864
35441,30905
52522,74154
110019,13131
828,92972
71205,42449
92374,79830
11311,50387
94224,47116
58009,53693
38642,81062
32067,80495
89564,19472
112829,73489
14886,77850
123215,1887
118600,76984
48649,31089
84714,79082
122275,63843
113940,49340
35341,71509
54550,33226
75015,85399
81064,40076
91961,72557
28194,37430
21283,86631
30044,4716
121365,34601
78926,63094
87351,30947
3576,38096
82601,49953
74266,35450
11923,64027
76116,2736
22181,64469
41390,26186
34479,75387
94272,40260
81513,28925
64858,19702
8123,79591
115028,70368
61845,19845
87462,24206
25119,52783
16784,38280
93849,104917
110930,17722
20459,25139
37540,68388
107917,17865
5526,55246
24031,31755
7376,22532
92009,65701
75354,56478
44787,61863
2716,125332
25981,48905
51598,53266
36367,107747
53448,20552
104345,11249
121426,54498
57123,7411
27092,24756
72053,46925
91262,8642
109015,97407
15912,114088
5113,47973
64906,12846
57995,62047
64044,16724
34517,10017
115638,38510
121351,42955
40288,13512
119313,25369
110978,10866
70331,7595
110116,14744
58893,39885
78102,1602
71191,50803
29120,114272
118225,4341
98858,31710
44835,55007
28180,45784
98557,125705
614,130066
61831,28199
53496,13696
7001,80333
21370,29730
57171,555
74252,43804
21069,123725
42238,30662
60743,7171
41376,34540
5161,41117
112066,31894
81499,37279
39428,100748
81677,29065
88310,28682
73079,83163
87448,32560
17497,117109
112450,67714
93835,113271
63804,172
106053,58933
4414,114502
22167,72823
52624,89504
41825,23389
123314,86858
91995,74055
100756,122584
71229,115877
51158,27594
34503,18371
77000,119372
32465,785
138,122678
104331,19603
97756,19036
117301,113897
90822,113414
107903,26219
16760,118564
28665,16349
111578,13078
103243,129019
86588,119796
33405,69273
115198,12838
98543,3615
41136,17988
41001,92341
12394,42946
93883,106415
110964,19220
57781,99141
54958,12030
97455,113031
78088,9956
41873,16533
101130,99890
118211,12695
73428,112756
118389,4481
101030,10050
107079,95171
600,7976
54209,92525
23642,97910
6987,88687
119500,110776
19205,34349
63494,103586
80575,16391
89336,64920
78537,129249
111626,6222
5147,49471
110092,95028
107941,91293
87870,3010
71215,124231
113712,94788
90873,74797
34138,4242
17483,125463
10908,124896
30453,89313
3974,88830
21055,1635
53472,93980
87073,90361
24730,118938
16395,104435
123300,95212
67405,81281
50046,86850
33391,77627
96832,128592
77713,67757
70802,116958
7035,81831
24116,125080
91781,111149
91670,117890
29591,93191
12936,83968
78585,122393
14282,75306
28651,24703
110140,88172
31541,110341
11470,22058
20231,70587
37312,113836
90921,67941
60354,73326
40987,100695
32652,86192
55917,9765
100206,79002
117287,122251
2488,40336
115249,104665
24778,112082
41859,24887
23244,70444
21093,66709
1022,108870
107927,99647
26864,70204
1313,86805
70850,110102
54195,100879
47620,100312
21477,102529
40686,64246
57767,107495
87472,105988
225,65777
61442,94354
53107,79851
33740,107220
104117,56697
86758,62266
67391,89635
9984,104008
90433,49125
107514,92374
43747,57247
58116,6644
104501,92517
2110,129898
66303,68607
49648,59384
91305,103761
50994,50722
87059,98715
23292,63588
22565,123557
48182,127918
56943,46003
74024,89252
54569,78185
94354,85334
77699,76111
69364,61608
68637,121577
13358,54418
30439,97667
39200,15752
1697,122625
83186,55650
76611,55083
59956,45860
31101,84669
37734,84286
21079,75063
82560,50364
115897,100021
107562,85518
67251,32479
84332,75728
77173,82689
77398,39662
17279,90627
624,81404
114809,78993
98154,69770
89819,55267
70452,82636
67765,66941
120758,74274
29615,36175
46696,79424
3585,24541
20666,67790
99443,37407
116524,80656
92141,96809
60518,73466
103015,44023
86360,34800
78945,108053
106690,30882
211,74131
60004,39004
80973,67125
84894,103334
93655,21419
110736,64668
88569,90193
7506,60750
114411,51527
106076,37024
105349,96993
50070,29834
67151,73083
73200,27760
38409,98041
119898,31066
113323,30499
96668,21276
67813,60085
74446,59702
76775,55223
119272,25780
50745,43589
20714,60934
2099,106491
16468,55888
113885,58105
9534,19822
53991,66043
37336,56820
27961,54409
11306,45186
259,67275
107164,58052
104477,42357
33910,49690
66327,11591
83408,54840
40297,130401
54666,79798
12595,12823
29676,56072
5293,72225
97230,48882
16167,19439
123072,10216
11081,88213
19842,6298
36923,49547
118412,113016
117685,42541
121606,78750
6807,127279
120744,82628
1721,65609
44218,36166
27563,26943
118796,18392
15789,109001
86782,5250
101151,85091
85920,9128
75121,73457
33050,6482
26475,5915
106676,39236
104525,35501
9294,3270
113487,30639
110296,38996
87457,19005
57426,36350
36099,118499
7492,69104
27037,33521
46246,125682
90703,41459
50056,38188
64673,29825
67002,25346
36971,42691
119884,39420
17629,17773
21550,53982
103039,117451
96128,36208
74297,11965
91378,55214
